7.800000 0.000410 1.75809e-13
7.850000 0.000390 1.67235e-13
7.900000 0.000371 1.59078e-13
7.950000 0.000353 1.5132e-13
8.000000 0.000335 1.4394e-13
8.050000 0.000319 1.3692e-13
8.100000 0.000304 1.30242e-13
8.150000 0.000289 1.2389e-13
8.200000 0.000275 1.17848e-13
8.250000 0.000261 1.12101e-13
8.300000 0.000249 1.06633e-13
8.350000 0.000236 1.01433e-13
8.400000 0.000225 9.6486e-14
8.450000 0.000214 9.17803e-14
8.500000 0.000203 8.73041e-14
8.550000 0.000194 8.30462e-14
8.600000 0.000184 7.8996e-14
8.650000 0.000175 7.51433e-14
8.700000 0.000167 7.14785e-14
8.750000 0.000158 6.79925e-14
8.800000 0.000151 6.46765e-14
8.850000 0.000143 6.15222e-14
8.900000 0.000136 5.85217e-14
8.950000 0.000130 5.56676e-14
9.000000 0.000123 5.29526e-14
9.050000 0.000117 5.03701e-14
9.100000 0.000112 4.79135e-14
9.150000 0.000106 4.55767e-14
9.200000 0.000101 4.33539e-14
9.250000 0.000096 4.12395e-14
9.300000 0.000091 3.92283e-14
9.350000 0.000087 3.73151e-14
9.400000 0.000083 3.54952e-14
9.450000 0.000079 3.37641e-14
9.500000 0.000075 3.21174e-14
9.550000 0.000071 3.0551e-14
9.600000 0.000068 2.9061e-14
9.650000 0.000064 2.76437e-14
9.700000 0.000061 2.62955e-14
9.750000 0.000058 2.5013e-14
9.800000 0.000055 2.37931e-14
9.850000 0.000053 2.26327e-14
9.900000 0.000050 2.15289e-14
9.950000 0.000048 2.0479e-14
10.000000 0.000045 1.94802e-14
10.050000 0.000043 1.85301e-14
10.100000 0.000041 1.76264e-14
10.150000 0.000039 1.67667e-14
10.200000 0.000037 1.5949e-14
10.250000 0.000035 1.51712e-14
10.300000 0.000034 1.44313e-14
10.350000 0.000032 1.37274e-14
10.400000 0.000030 1.3058e-14
10.450000 0.000029 1.24211e-14
10.500000 0.000028 1.18153e-14
10.550000 0.000026 1.12391e-14
10.600000 0.000025 1.06909e-14
10.650000 0.000024 1.01695e-14
10.700000 0.000023 9.67357e-15
10.750000 0.000021 9.20178e-15
10.800000 0.000020 8.75301e-15
10.850000 0.000019 8.32612e-15
10.900000 0.000018 7.92005e-15
10.950000 0.000018 7.53378e-15
11.000000 0.000017 7.16636e-15
11.050000 0.000016 6.81685e-15
11.100000 0.000015 6.48439e-15
11.150000 0.000014 6.16814e-15
11.200000 0.000014 5.86732e-15
11.250000 0.000013 5.58116e-15
11.300000 0.000012 5.30897e-15
11.350000 0.000012 5.05005e-15
11.400000 0.000011 4.80375e-15
11.450000 0.000011 4.56947e-15
11.500000 0.000010 4.34662e-15
11.550000 0.000010 4.13463e-15
11.600000 0.000009 3.93298e-15
11.650000 0.000009 3.74117e-15
11.700000 0.000008 3.55871e-15
11.750000 0.000008 3.38515e-15
11.800000 0.000008 3.22005e-15
11.850000 0.000007 3.06301e-15
11.900000 0.000007 2.91362e-15
11.950000 0.000006 2.77152e-15
12.000000 0.000006 2.63636e-15
12.050000 0.000006 2.50778e-15
12.100000 0.000006 2.38547e-15
12.150000 0.000005 2.26913e-15
12.200000 0.000005 2.15847e-15
12.250000 0.000005 2.0532e-15
12.300000 0.000005 1.95306e-15
12.350000 0.000004 1.85781e-15
12.400000 0.000004 1.7672e-15
12.450000 0.000004 1.68101e-15
12.500000 0.000004 1.59903e-15
12.550000 0.000004 1.52105e-15
12.600000 0.000003 1.44686e-15
12.650000 0.000003 1.3763e-15
12.700000 0.000003 1.30918e-15
12.750000 0.000003 1.24533e-15
12.800000 0.000003 1.18459e-15
12.850000 0.000003 1.12682e-15
12.900000 0.000002 1.07186e-15
12.950000 0.000002 1.01959e-15
13.000000 0.000002 9.69861e-16
13.050000 0.000002 9.2256e-16
13.100000 0.000002 8.77566e-16
13.150000 0.000002 8.34767e-16
13.200000 0.000002 7.94055e-16
13.250000 0.000002 7.55329e-16
13.300000 0.000002 7.18491e-16
13.350000 0.000002 6.83449e-16
13.400000 0.000002 6.50117e-16
13.450000 0.000001 6.18411e-16
13.500000 0.000001 5.8825e-16
13.550000 0.000001 5.59561e-16
13.600000 0.000001 5.32271e-16
13.650000 0.000001 5.06312e-16
13.700000 0.000001 4.81619e-16
13.750000 0.000001 4.5813e-16
13.800000 0.000001 4.35787e-16
13.850000 0.000001 4.14533e-16
13.900000 0.000001 3.94316e-16
13.950000 0.000001 3.75085e-16
14.000000 0.000001 3.56792e-16
14.050000 0.000001 3.39391e-16
14.100000 0.000001 3.22839e-16
14.150000 0.000001 3.07094e-16
14.200000 0.000001 2.92116e-16
14.250000 0.000001 2.7787e-16
14.300000 0.000001 2.64318e-16
14.350000 0.000001 2.51427e-16
14.400000 0.000001 2.39165e-16
14.450000 0.000001 2.27501e-16
14.500000 0.000001 2.16405e-16
14.550000 0.000000 2.05851e-16
14.600000 0.000000 1.95812e-16
14.650000 0.000000 1.86262e-16
14.700000 0.000000 1.77178e-16
14.750000 0.000000 1.68537e-16
14.800000 0.000000 1.60317e-16
14.850000 0.000000 1.52498e-16
14.900000 0.000000 1.45061e-16
14.950000 0.000000 1.37986e-16
15.000000 0.000000 1.31256e-16
15.050000 0.000000 1.24855e-16
15.100000 0.000000 1.18766e-16
15.150000 0.000000 1.12973e-16
15.200000 0.000000 1.07464e-16
15.250000 0.000000 1.02223e-16
15.300000 0.000000 9.72371e-17
15.350000 0.000000 9.24948e-17
15.400000 0.000000 8.79838e-17
15.450000 0.000000 8.36928e-17
15.500000 0.000000 7.9611e-17
15.550000 0.000000 7.57283e-17
15.600000 0.000000 7.2035e-17
15.650000 0.000000 6.85219e-17
15.700000 0.000000 6.518e-17
15.750000 0.000000 6.20011e-17
15.800000 0.000000 5.89773e-17
15.850000 0.000000 5.6101e-17
15.900000 0.000000 5.33649e-17
15.950000 0.000000 5.07622e-17
16.000000 0.000000 4.82865e-17
16.050000 0.000000 4.59316e-17
16.100000 0.000000 4.36915e-17
16.150000 0.000000 4.15606e-17
16.200000 0.000000 3.95337e-17
16.250000 0.000000 3.76056e-17
16.300000 0.000000 3.57715e-17
16.350000 0.000000 3.4027e-17
16.400000 0.000000 3.23674e-17
16.450000 0.000000 3.07889e-17
16.500000 0.000000 2.92873e-17
16.550000 0.000000 2.78589e-17
16.600000 0.000000 2.65002e-17
16.650000 0.000000 2.52078e-17
16.700000 0.000000 2.39784e-17
16.750000 0.000000 2.28089e-17
16.800000 0.000000 2.16965e-17
16.850000 0.000000 2.06384e-17
16.900000 0.000000 1.96318e-17
16.950000 0.000000 1.86744e-17
17.000000 0.000000 1.77636e-17
17.050000 0.000000 1.68973e-17
17.100000 0.000000 1.60732e-17
17.150000 0.000000 1.52893e-17
17.200000 0.000000 1.45436e-17
17.250000 0.000000 1.38343e-17
17.300000 0.000000 1.31596e-17
17.350000 0.000000 1.25178e-17
17.400000 0.000000 1.19073e-17
17.450000 0.000000 1.13266e-17
17.500000 0.000000 1.07742e-17
17.550000 0.000000 1.02487e-17
17.600000 0.000000 9.74889e-18
17.650000 0.000000 9.27343e-18
17.700000 0.000000 8.82116e-18
17.750000 0.000000 8.39094e-18
17.800000 0.000000 7.98171e-18
17.850000 0.000000 7.59244e-18
17.900000 0.000000 7.22215e-18
17.950000 0.000000 6.86992e-18
18.000000 0.000000 6.53487e-18
18.050000 0.000000 6.21616e-18
18.100000 0.000000 5.913e-18
18.150000 0.000000 5.62462e-18
18.200000 0.000000 5.3503e-18
18.250000 0.000000 5.08936e-18
18.300000 0.000000 4.84115e-18
18.350000 0.000000 4.60505e-18
18.400000 0.000000 4.38046e-18
18.450000 0.000000 4.16682e-18
18.500000 0.000000 3.9636e-18
18.550000 0.000000 3.77029e-18
18.600000 0.000000 3.58641e-18
18.650000 0.000000 3.4115e-18
18.700000 0.000000 3.24512e-18
18.750000 0.000000 3.08686e-18
18.800000 0.000000 2.93631e-18
18.850000 0.000000 2.7931e-18
18.900000 0.000000 2.65688e-18
18.950000 0.000000 2.5273e-18
19.000000 0.000000 2.40404e-18
19.050000 0.000000 2.2868e-18
19.100000 0.000000 2.17527e-18
19.150000 0.000000 2.06918e-18
19.200000 0.000000 1.96827e-18
19.250000 0.000000 1.87227e-18
19.300000 0.000000 1.78096e-18
19.350000 0.000000 1.6941e-18
19.400000 0.000000 1.61148e-18
19.450000 0.000000 1.53289e-18
19.500000 0.000000 1.45813e-18
19.550000 0.000000 1.38701e-18
19.600000 0.000000 1.31937e-18
19.650000 0.000000 1.25502e-18
19.700000 0.000000 1.19381e-18
19.750000 0.000000 1.13559e-18
19.800000 0.000000 1.08021e-18
19.850000 0.000000 1.02752e-18
19.900000 0.000000 9.77412e-19
19.950000 0.000000 9.29743e-19
20.000000 0.000000 8.84399e-19
20.050000 0.000000 8.41266e-19
20.100000 0.000000 8.00237e-19
20.150000 0.000000 7.61209e-19
20.200000 0.000000 7.24084e-19
20.250000 0.000000 6.8877e-19
20.300000 0.000000 6.55179e-19
20.350000 0.000000 6.23225e-19
20.400000 0.000000 5.9283e-19
20.450000 0.000000 5.63918e-19
20.500000 0.000000 5.36415e-19
20.550000 0.000000 5.10254e-19
20.600000 0.000000 4.85368e-19
20.650000 0.000000 4.61697e-19
20.700000 0.000000 4.3918e-19
20.750000 0.000000 4.1776e-19
20.800000 0.000000 3.97386e-19
20.850000 0.000000 3.78005e-19
20.900000 0.000000 3.5957e-19
20.950000 0.000000 3.42033e-19
21.000000 0.000000 3.25352e-19
21.050000 0.000000 3.09484e-19
21.100000 0.000000 2.94391e-19
21.150000 0.000000 2.80033e-19
21.200000 0.000000 2.66376e-19
21.250000 0.000000 2.53384e-19
21.300000 0.000000 2.41027e-19
21.350000 0.000000 2.29272e-19
21.400000 0.000000 2.1809e-19
21.450000 0.000000 2.07454e-19
21.500000 0.000000 1.97336e-19
21.550000 0.000000 1.87712e-19
21.600000 0.000000 1.78557e-19
21.650000 0.000000 1.69849e-19
21.700000 0.000000 1.61565e-19
21.750000 0.000000 1.53685e-19
21.800000 0.000000 1.4619e-19
21.850000 0.000000 1.3906e-19
21.900000 0.000000 1.32278e-19
21.950000 0.000000 1.25827e-19
22.000000 0.000000 1.1969e-19
22.050000 0.000000 1.13853e-19
22.100000 0.000000 1.083e-19
22.150000 0.000000 1.03018e-19
22.200000 0.000000 9.79942e-20
22.250000 0.000000 9.32149e-20
22.300000 0.000000 8.86688e-20
22.350000 0.000000 8.43444e-20
22.400000 0.000000 8.02309e-20
22.450000 0.000000 7.6318e-20
22.500000 0.000000 7.25959e-20
22.550000 0.000000 6.90553e-20
22.600000 0.000000 6.56875e-20
22.650000 0.000000 6.24838e-20
22.700000 0.000000 5.94365e-20
22.750000 0.000000 5.65377e-20
22.800000 0.000000 5.37804e-20
22.850000 0.000000 5.11575e-20
22.900000 0.000000 4.86625e-20
22.950000 0.000000 4.62892e-20
23.000000 0.000000 4.40316e-20
23.050000 0.000000 4.18842e-20
23.100000 0.000000 3.98415e-20
23.150000 0.000000 3.78984e-20
23.200000 0.000000 3.605e-20
23.250000 0.000000 3.42919e-20
23.300000 0.000000 3.26194e-20
23.350000 0.000000 3.10286e-20
23.400000 0.000000 2.95153e-20
23.450000 0.000000 2.80758e-20
23.500000 0.000000 2.67065e-20
23.550000 0.000000 2.5404e-20
23.600000 0.000000 2.41651e-20
23.650000 0.000000 2.29865e-20
23.700000 0.000000 2.18655e-20
23.750000 0.000000 2.07991e-20
23.800000 0.000000 1.97847e-20
23.850000 0.000000 1.88198e-20
23.900000 0.000000 1.79019e-20
23.950000 0.000000 1.70288e-20
24.000000 0.000000 1.61983e-20
24.050000 0.000000 1.54083e-20
24.100000 0.000000 1.46569e-20
24.150000 0.000000 1.3942e-20
24.200000 0.000000 1.32621e-20
24.250000 0.000000 1.26153e-20
24.300000 0.000000 1.2e-20
24.350000 0.000000 1.14148e-20
24.400000 0.000000 1.08581e-20
24.450000 0.000000 1.03285e-20
24.500000 0.000000 9.82478e-21
24.550000 0.000000 9.34562e-21
24.600000 0.000000 8.88983e-21
24.650000 0.000000 8.45627e-21
24.700000 0.000000 8.04385e-21
24.750000 0.000000 7.65155e-21
24.800000 0.000000 7.27838e-21
24.850000 0.000000 6.92341e-21
24.900000 0.000000 6.58575e-21
24.950000 0.000000 6.26456e-21
25.000000 0.000000 5.95903e-21
25.050000 0.000000 5.66841e-21
25.100000 0.000000 5.39196e-21
25.150000 0.000000 5.12899e-21
25.200000 0.000000 4.87884e-21
25.250000 0.000000 4.6409e-21
25.300000 0.000000 4.41456e-21
25.350000 0.000000 4.19926e-21
25.400000 0.000000 3.99446e-21
25.450000 0.000000 3.79965e-21
25.500000 0.000000 3.61434e-21
25.550000 0.000000 3.43806e-21
25.600000 0.000000 3.27039e-21
25.650000 0.000000 3.11089e-21
25.700000 0.000000 2.95917e-21
25.750000 0.000000 2.81485e-21
25.800000 0.000000 2.67757e-21
25.850000 0.000000 2.54698e-21
25.900000 0.000000 2.42276e-21
25.950000 0.000000 2.3046e-21
26.000000 0.000000 2.1922e-21
26.050000 0.000000 2.08529e-21
26.100000 0.000000 1.98359e-21
26.150000 0.000000 1.88685e-21
26.200000 0.000000 1.79483e-21
26.250000 0.000000 1.70729e-21
26.300000 0.000000 1.62403e-21
26.350000 0.000000 1.54482e-21
26.400000 0.000000 1.46948e-21
26.450000 0.000000 1.39781e-21
26.500000 0.000000 1.32964e-21
26.550000 0.000000 1.26479e-21
26.600000 0.000000 1.20311e-21
26.650000 0.000000 1.14443e-21
26.700000 0.000000 1.08862e-21
26.750000 0.000000 1.03552e-21
26.800000 0.000000 9.85021e-22
26.850000 0.000000 9.36982e-22
26.900000 0.000000 8.91284e-22
26.950000 0.000000 8.47816e-22
27.000000 0.000000 8.06468e-22
27.050000 0.000000 7.67135e-22
27.100000 0.000000 7.29722e-22
27.150000 0.000000 6.94133e-22
27.200000 0.000000 6.6028e-22
27.250000 0.000000 6.28077e-22
27.300000 0.000000 5.97446e-22
27.350000 0.000000 5.68308e-22
27.400000 0.000000 5.40591e-22
27.450000 0.000000 5.14226e-22
27.500000 0.000000 4.89147e-22
27.550000 0.000000 4.65291e-22
27.600000 0.000000 4.42599e-22
27.650000 0.000000 4.21013e-22
27.700000 0.000000 4.0048e-22
27.750000 0.000000 3.80948e-22
27.800000 0.000000 3.62369e-22
27.850000 0.000000 3.44696e-22
27.900000 0.000000 3.27885e-22
27.950000 0.000000 3.11894e-22
28.000000 0.000000 2.96683e-22
28.050000 0.000000 2.82213e-22
28.100000 0.000000 2.6845e-22
28.150000 0.000000 2.55357e-22
28.200000 0.000000 2.42903e-22
28.250000 0.000000 2.31057e-22
28.300000 0.000000 2.19788e-22
28.350000 0.000000 2.09069e-22
28.400000 0.000000 1.98872e-22
28.450000 0.000000 1.89173e-22
28.500000 0.000000 1.79947e-22
28.550000 0.000000 1.71171e-22
28.600000 0.000000 1.62823e-22
28.650000 0.000000 1.54882e-22
28.700000 0.000000 1.47328e-22
28.750000 0.000000 1.40143e-22
28.800000 0.000000 1.33308e-22
28.850000 0.000000 1.26807e-22
28.900000 0.000000 1.20622e-22
28.950000 0.000000 1.14739e-22
29.000000 0.000000 1.09143e-22
29.050000 0.000000 1.0382e-22
29.100000 0.000000 9.87571e-23
29.150000 0.000000 9.39407e-23
29.200000 0.000000 8.93591e-23
29.250000 0.000000 8.5001e-23
29.300000 0.000000 8.08555e-23
29.350000 0.000000 7.69121e-23
29.400000 0.000000 7.31611e-23
29.450000 0.000000 6.9593e-23
29.500000 0.000000 6.61989e-23
29.550000 0.000000 6.29703e-23
29.600000 0.000000 5.98992e-23
29.650000 0.000000 5.69779e-23
29.700000 0.000000 5.4199e-23
29.750000 0.000000 5.15557e-23
29.800000 0.000000 4.90413e-23
29.850000 0.000000 4.66496e-23
29.900000 0.000000 4.43744e-23
29.950000 0.000000 4.22103e-23
30.000000 0.000000 4.01516e-23
30.050000 0.000000 3.81934e-23
30.100000 0.000000 3.63307e-23
30.150000 0.000000 3.45588e-23
30.200000 0.000000 3.28734e-23
30.250000 0.000000 3.12701e-23
30.300000 0.000000 2.97451e-23
30.350000 0.000000 2.82944e-23
30.400000 0.000000 2.69144e-23
30.450000 0.000000 2.56018e-23
30.500000 0.000000 2.43532e-23
30.550000 0.000000 2.31655e-23
30.600000 0.000000 2.20357e-23
30.650000 0.000000 2.0961e-23
30.700000 0.000000 1.99387e-23
30.750000 0.000000 1.89663e-23
30.800000 0.000000 1.80413e-23
30.850000 0.000000 1.71614e-23
30.900000 0.000000 1.63244e-23
30.950000 0.000000 1.55283e-23
31.000000 0.000000 1.4771e-23
31.050000 0.000000 1.40506e-23
31.100000 0.000000 1.33653e-23
31.150000 0.000000 1.27135e-23
31.200000 0.000000 1.20934e-23
31.250000 0.000000 1.15036e-23
31.300000 0.000000 1.09426e-23
31.350000 0.000000 1.04089e-23
31.400000 0.000000 9.90127e-24
31.450000 0.000000 9.41838e-24
31.500000 0.000000 8.95904e-24
31.550000 0.000000 8.5221e-24
31.600000 0.000000 8.10648e-24
31.650000 0.000000 7.71112e-24
31.700000 0.000000 7.33504e-24
31.750000 0.000000 6.97731e-24
31.800000 0.000000 6.63702e-24
31.850000 0.000000 6.31333e-24
31.900000 0.000000 6.00542e-24
31.950000 0.000000 5.71254e-24
32.000000 0.000000 5.43393e-24
32.050000 0.000000 5.16892e-24
32.100000 0.000000 4.91683e-24
32.150000 0.000000 4.67703e-24
32.200000 0.000000 4.44893e-24
32.250000 0.000000 4.23195e-24
32.300000 0.000000 4.02556e-24
32.350000 0.000000 3.82923e-24
32.400000 0.000000 3.64247e-24
32.450000 0.000000 3.46483e-24
32.500000 0.000000 3.29585e-24
32.550000 0.000000 3.13511e-24
32.600000 0.000000 2.98221e-24
32.650000 0.000000 2.83676e-24
32.700000 0.000000 2.69841e-24
32.750000 0.000000 2.56681e-24
32.800000 0.000000 2.44162e-24
32.850000 0.000000 2.32254e-24
32.900000 0.000000 2.20927e-24
32.950000 0.000000 2.10152e-24
33.000000 0.000000 1.99903e-24
33.050000 0.000000 1.90154e-24
33.100000 0.000000 1.8088e-24
33.150000 0.000000 1.72058e-24
33.200000 0.000000 1.63667e-24
33.250000 0.000000 1.55685e-24
33.300000 0.000000 1.48092e-24
33.350000 0.000000 1.40869e-24
33.400000 0.000000 1.33999e-24
33.450000 0.000000 1.27464e-24
33.500000 0.000000 1.21247e-24
33.550000 0.000000 1.15334e-24
33.600000 0.000000 1.09709e-24
33.650000 0.000000 1.04359e-24
33.700000 0.000000 9.9269e-25
33.750000 0.000000 9.44276e-25
33.800000 0.000000 8.98223e-25
33.850000 0.000000 8.54416e-25
33.900000 0.000000 8.12746e-25
33.950000 0.000000 7.73108e-25
34.000000 0.000000 7.35403e-25
34.050000 0.000000 6.99537e-25
34.100000 0.000000 6.6542e-25
34.150000 0.000000 6.32967e-25
34.200000 0.000000 6.02097e-25
34.250000 0.000000 5.72733e-25
34.300000 0.000000 5.448e-25
34.350000 0.000000 5.1823e-25
34.400000 0.000000 4.92955e-25
34.450000 0.000000 4.68914e-25
34.500000 0.000000 4.46044e-25
34.550000 0.000000 4.24291e-25
34.600000 0.000000 4.03598e-25
34.650000 0.000000 3.83914e-25
34.700000 0.000000 3.6519e-25
34.750000 0.000000 3.4738e-25
34.800000 0.000000 3.30438e-25
34.850000 0.000000 3.14322e-25
34.900000 0.000000 2.98993e-25
34.950000 0.000000 2.8441e-25
35.000000 0.000000 2.7054e-25
35.050000 0.000000 2.57345e-25
35.100000 0.000000 2.44794e-25
35.150000 0.000000 2.32856e-25
35.200000 0.000000 2.21499e-25
35.250000 0.000000 2.10696e-25
35.300000 0.000000 2.00421e-25
35.350000 0.000000 1.90646e-25
35.400000 0.000000 1.81348e-25
35.450000 0.000000 1.72504e-25
35.500000 0.000000 1.64091e-25
35.550000 0.000000 1.56088e-25
35.600000 0.000000 1.48475e-25
35.650000 0.000000 1.41234e-25
35.700000 0.000000 1.34346e-25
35.750000 0.000000 1.27794e-25
35.800000 0.000000 1.21561e-25
35.850000 0.000000 1.15633e-25
35.900000 0.000000 1.09993e-25
35.950000 0.000000 1.04629e-25
36.000000 0.000000 9.95259e-26
36.050000 0.000000 9.4672e-26
36.100000 0.000000 9.00548e-26
36.150000 0.000000 8.56628e-26
36.200000 0.000000 8.1485e-26
36.250000 0.000000 7.75109e-26
36.300000 0.000000 7.37307e-26
36.350000 0.000000 7.01348e-26
36.400000 0.000000 6.67143e-26
36.450000 0.000000 6.34606e-26
36.500000 0.000000 6.03656e-26
36.550000 0.000000 5.74215e-26
36.600000 0.000000 5.4621e-26
36.650000 0.000000 5.19571e-26
36.700000 0.000000 4.94231e-26
36.750000 0.000000 4.70127e-26
36.800000 0.000000 4.47199e-26
36.850000 0.000000 4.25389e-26
36.900000 0.000000 4.04642e-26
36.950000 0.000000 3.84908e-26
37.000000 0.000000 3.66136e-26
37.050000 0.000000 3.48279e-26
37.100000 0.000000 3.31293e-26
37.150000 0.000000 3.15136e-26
37.200000 0.000000 2.99767e-26
37.250000 0.000000 2.85147e-26
37.300000 0.000000 2.7124e-26
37.350000 0.000000 2.58011e-26
37.400000 0.000000 2.45428e-26
37.450000 0.000000 2.33458e-26
37.500000 0.000000 2.22072e-26
37.550000 0.000000 2.11242e-26
37.600000 0.000000 2.00939e-26
37.650000 0.000000 1.9114e-26
37.700000 0.000000 1.81818e-26
37.750000 0.000000 1.7295e-26
37.800000 0.000000 1.64515e-26
37.850000 0.000000 1.56492e-26
37.900000 0.000000 1.4886e-26
37.950000 0.000000 1.416e-26
38.000000 0.000000 1.34694e-26
38.050000 0.000000 1.28125e-26
38.100000 0.000000 1.21876e-26
38.150000 0.000000 1.15932e-26
38.200000 0.000000 1.10278e-26
38.250000 0.000000 1.049e-26
38.300000 0.000000 9.97836e-27
38.350000 0.000000 9.49171e-27
38.400000 0.000000 9.02879e-27
38.450000 0.000000 8.58846e-27
38.500000 0.000000 8.16959e-27
38.550000 0.000000 7.77116e-27
38.600000 0.000000 7.39215e-27
38.650000 0.000000 7.03163e-27
38.700000 0.000000 6.68869e-27
38.750000 0.000000 6.36248e-27
38.800000 0.000000 6.05218e-27
38.850000 0.000000 5.75701e-27
38.900000 0.000000 5.47624e-27
