--- Genetic Algorithm for TSP ---
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
23	26	15	8	18	27	19	25	20	17	24	11	6	3	7	16	1	14	13	29	0	5	4	9	12	21	10	28	22	2	... (728.273)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
24	4	27	19	14	13	10	28	2	22	16	1	9	0	12	21	29	5	23	26	6	3	15	11	18	8	20	25	7	17	... (676.332)
