--- Genetic Algorithm for TSP ---
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
4	6	16	14	15	18	5	10	7	12	11	0	3	8	9	19	1	17	13	2	... (508.105)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
9	19	3	8	15	5	18	10	7	12	14	16	6	4	17	1	13	2	11	0	... (455.931)
